Unnamed: 0,file,id,date_time,dur,media_id,audio_kmeans_lables,audio_kmeans_center_dis,audio_text
1540,3ctim-20251008201302-1271101254942180,3ctim,2025-10-08 20:13:02,96.78,1271101254942180,4,0.7623403908553069,"(1) The audio begins with loud, high-energy hip-hop music featuring a heavy bass beat and synthesized melodies. A male voice is rapping aggressively in Korean. (2) As the music continues, the sound of a large crowd cheering and screaming is clearly audible, mixing with the amplified music. (3) The rapping remains consistent in pace and intensity, with rhythmic cues matching visual stage effects like fire bursts and lighting changes."
1541,3ctim-20251009201007-1287495876772874,3ctim,2025-10-09 20:10:07,37.99,1287495876772870,2,0.7215292056288558,"(1) A male voice starts speaking in an energetic and professional tone. Upbeat, mid-tempo electronic background music begins. (2) Ambient sound of a soft 'whoosh' effect plays during a scene transition. (3) The music continues at a steady volume while the male voice maintains a constant narrative flow. (4) A soft 'ding' sound effect occurs as text appears on screen. (5) The music and voice conclude together."
1542,3ctim-20251010224640-1361824715964622,3ctim,2025-10-10 22:46:40,86.33,1361824715964620,0,0.8776291023375712,"(1) Upbeat, medium-tempo electronic background music starts. A man speaks in an energetic, friendly Mandarin tone, introducing his location at the Apple Headquarters. (2) The music continues as the speaker describes the features of his sunglasses, including lens technology and frame material. Ambient wind noise and distant outdoor chatter are occasionally audible. (3) The speaker's voice maintains a consistent, persuasive volume as he explains the benefits of the sunglasses for activities like golf. (4) The music remains steady until the end, where the speaker provides a concluding call to action."
1543,3ctim-20251012102105-3422345764584871,3ctim,2025-10-12 10:21:05,43.47,3422345764584870,2,0.7141553789672175,"(1) High-energy, upbeat background music starts immediately. A male voice speaks rapidly and enthusiastically in Mandarin. (2) Digital sound effects like 'pops' or 'dings' occur as text overlays and icons appear on screen. (3) The music maintains a constant, driving rhythm throughout the host's continuous narration, which stays at a high volume and fast pace. (4) The music volume stays consistent until the final two seconds, where it fades out as the host finishes his call to action."
1544,3ctim-20251013181132-1561305481618827,3ctim,2025-10-13 18:11:32,43.56,1561305481618830,2,0.8975279276335579,"(1) A male voice speaks energetically in Mandarin with a clear, professional tone. Upbeat, rhythmic electronic background music starts immediately. (2) Sound effects like 'pops' and 'whooshes' are heard as graphics flash on the screen. (3) The speaker's voice maintains a consistent volume and pace throughout, with the music looping in the background until the end."
1545,3ctim-20251219115944-837203409376219,3ctim,2025-12-19 11:59:44,19.14,837203409376219,2,0.8778019045778492,"(1) An energetic male voice begins speaking in Mandarin with a friendly and inviting tone, accompanied by upbeat, mid-tempo electronic background music. (2) The narration becomes instructional, explaining step-by-step how to access the customization settings, with the music maintaining a steady pace. (3) The speaker's tone rises in excitement as he highlights the 'colorful' result, concluding the tutorial as the music fades."
1546,3ctim-20251016072011-24390670230630877,3ctim,2025-10-16 07:20:11,49.69,24390670230630900,2,0.8517975645822491,"(1) High-energy male vocals in Mandarin Chinese begin immediately, accompanied by upbeat, mid-tempo electronic background music. (2) The soundscape remains consistent with the continuous voiceover and steady music. Subtle 'pop' sound effects trigger during text and image transitions. (3) The vocal tone remains excited and persuasive until the end, where the music fades out alongside the speaker's closing remarks."
1547,3ctim-20251017195946-1481156210102696,3ctim,2025-10-17 19:59:46,64.46,1481156210102700,2,0.8872695641659191,"(1) A man's voice is heard speaking Chinese in a cheerful and energetic tone. The faint sound of a door handle clicking and a door opening is audible. (2) The narration remains constant as the man describes his arrival and the room. Background noise is minimal, consisting of slight shuffling sounds from the person moving. (3) Sound of paper rustling and light thuds as the hand interacts with the gift bags and cards on the table. No background music is present. (4) The man's voice continues at a steady pace, concluding with a tour of the bathroom and a final comment on his luggage."
1548,3ctim-20251017021146-1249899950435546,3ctim,2025-10-17 02:11:46,76.86,1249899950435550,2,0.8729365387531045,"(1) A male voice speaks with an energetic and friendly tone, introducing himself and the product. No background music is detected. (2) A sharp, rhythmic tearing sound is heard as the plastic film is peeled off the phone. (3) The male voice continues to describe the accessories in the box with a consistent, professional pace. (4) The audio captures the ambient noise of a room with multiple people, including faint background chatter and movement sounds. (5) The speaker's voice becomes more excited as he demonstrates the lens, emphasizing the clarity of the image."
1549,3ctim-20251018002524-1228193055645128,3ctim,2025-10-18 00:25:24,54.29,1228193055645130,2,0.8270824276970782,"(1) Energetic and upbeat electronic background music starts immediately. A male voice speaks in a friendly, enthusiastic, and high-pitched tone in Mandarin. (2) The music continues at a steady pace as the speaker transitions from outside to inside the store. (3) As the speaker highlights the phone boxes and the trade-in process, the vocal intensity remains high. A brief 'cha-ching' or digital bell sound effect is heard when the calculator price is shown. (4) The music remains consistent in the background until the end, with the male voice delivering a final call to action with a slightly rising inflection."
1550,3ctim-20251019012453-2646278292424640,3ctim,2025-10-19 01:24:53,99.24,2646278292424640,2,0.8979615347444618,"(1) A high-pitched, enthusiastic male voice speaks in Mandarin over a light, upbeat electronic background track. (2) Subtle mechanical clicking sounds occur when the host interacts with the hardware components. (3) During the gaming segment, melodic electronic music and rhythmic sound effects (SFX) are heard, synchronized with the visuals. (4) The ambient noise is minimal, suggesting a controlled indoor environment. (5) The audio ends with a concluding statement from the host."
1551,3ctim-20251020184238-937408758957226,3ctim,2025-10-20 18:42:38,51.89,937408758957226,2,0.742752164601654,"(1) The audio begins with a male voice speaking Mandarin in an enthusiastic and fast-paced tone, accompanied by upbeat, high-tempo electronic background music. (2) As the host begins the technical demonstration, the music continues at a steady volume while he explains each step clearly. (3) During the AI Subtitles demo, a brief segment of a different male voice speaking English is heard from the video being played on the phone. (4) Digital sound effects (SFX) such as 'clicks' and 'swooshes' are heard during screen transitions and feature activations. (5) The music reaches a slight crescendo and then fades out as the video concludes with the host's final remarks."
1552,3ctim-20251019164330-1330326845518798,3ctim,2025-10-19 16:43:30,113.69,1330326845518800,2,0.8498312706380383,"(1) A male voice speaks enthusiastically and rapidly in Mandarin Chinese throughout the entire clip. (2) Upbeat, modern electronic background music plays continuously at a moderate volume, supporting the energetic tone. (3) Occasional slight shifts in volume occur as the speaker emphasizes specific tech terms, but no significant environmental noise or sound effects are present."
1553,3ctim-20251020011220-1602773417510870,3ctim,2025-10-20 01:12:20,40.27,1602773417510870,2,0.868016356278994,"(1) An energetic, upbeat electronic music track begins. A male voice speaks rapidly and with an advisory tone about LINE security. (2) The music continues as the man mentions a retail recommendation. (3) The speaker lists three specific scam phrases in a structured manner, maintaining a high volume and steady pace. The music remains consistent until the clip ends."
1554,3ctim-20251022121006-910368951755116,3ctim,2025-10-22 12:10:06,55.78,910368951755116,2,0.8447465367121164,"(1) An upbeat, fast-paced electronic pop background track begins immediately and remains consistent. A male voice starts speaking in Mandarin with an energetic and professional tone. (2) Sound effects (SFX) like sharp 'pings' and camera shutter clicks are synchronized with the appearance of text on screen during the weight demonstration. (3) The music maintains its tempo as the host describes the technical specs; there is no ambient noise from the F1 track sample, only the continuous BGM and narration. (4) The audio concludes with a final clear statement and the music fading out quickly as the video ends."
1555,3ctim-20251022023009-903252018966408,3ctim,2025-10-22 02:30:09,55.68,903252018966408,5,0.9813896992144158,"(1) Upbeat, medium-tempo electronic background music starts. A high-pitched, energetic male voice begins speaking about returning to the office and a recent purchase. (2) The sound of cardboard tearing and plastic rustling is heard over the music. (3) The male speaker continues his narration with an excited tone. A female voice briefly responds from off-camera. (4) The male speaker continues to describe the items with a high-pitched, enthusiastic tone until the music fades out."
1556,3ctim-20251024113006-1515410547261079,3ctim,2025-10-24 11:30:06,51.83,1515410547261080,2,0.8441470615918545,"(1) Upbeat, medium-tempo electronic background music starts immediately. A male voice speaks enthusiastically in Traditional Chinese. (2) The music continues at a steady volume as the male voice provides a detailed narration of the vehicle's features. (3) Occasional 'whoosh' sound effects mark transitions between scenes. (4) The audio maintains a consistent studio-quality clarity with no significant ambient noise detected."
1557,3ctim-20251026000008-878872928245287,3ctim,2025-10-26 00:00:08,41.15,878872928245287,2,0.7479936531493783,"(1) Upbeat, mid-tempo background music with a light electronic feel begins immediately. A male voice starts speaking in an enthusiastic and professional tone. (2) Subtle sound effects like 'pops' and 'shimmers' occur every time a new graphic or logo appears on the screen. (3) The vocal remains clear and prominent, taking the lead over the background music, which remains consistent in volume and rhythm throughout."
1558,3ctim-20251027003005-717245764689153,3ctim,2025-10-27 00:30:05,45.56,717245764689153,2,0.8407727324546475,"(1) Upbeat, fast-tempo background music starts immediately; a male voice speaks in a fast-paced, energetic tone in Mandarin. (2) Sound of a car horn and a subtle fire-crackling sound effect plays during the crash footage. (3) A 'ting' sound effect emphasizes text appearing on screen. (4) Background music continues at a steady volume while the narrator explains technical details. (5) A sharp glass-shattering sound effect accompanies the footage of the window test. (6) Music persists until the end, fading slightly as the narrator finishes speaking."
1559,3ctim-20251026213007-1967339570551108,3ctim,2025-10-26 21:30:07,40.92,1967339570551110,2,0.8612858691867262,"(1) Fast-paced, upbeat electronic background music starts immediately. A male voice speaks enthusiastically in Mandarin. (2) Brief, high-pitched digital sound effects (SFX) play whenever variety-show style text pops up on screen. (3) The background music remains consistent in volume as the male narration explains the technical steps. (4) The audio concludes with a final summary sentence from the male speaker as the music fades."
1560,3ctim-20251028154739-1457526905947394,3ctim,2025-10-28 15:47:39,11.15,1457526905947390,5,0.9520571005180832,"(1) The audio begins with loud ambient crowd chatter and a male voice shouting 'Hyung! Hyung!' (2) A professional female narrator begins speaking in Mandarin, providing live commentary on the celebrity's appearance and outfit. (3) The narration continues over the sound of footsteps and distant crowd voices until the clip ends."
1561,3ctim-20251029200008-1395615715924265,3ctim,2025-10-29 20:00:08,43.05,1395615715924260,2,0.8301701176126816,"(1) A male voice speaks with an enthusiastic and informative tone throughout the video. Upbeat, mid-tempo lo-fi background music with a steady electronic beat begins immediately. (2) The music continues at a consistent volume as the speaker describes browser features. No significant ambient noise is present, suggesting a studio recording. (3) Subtle digital sound effects (pings) coincide with the appearance of some text graphics. (4) The music and vocals remain continuous until the video ends abruptly."
1562,3ctim-20251030125006-2030137207917065,3ctim,2025-10-30 12:50:06,45.0,2030137207917060,2,0.905428663983742,"(1) A male voice begins speaking in an energetic and informative tone over an upbeat, lo-fi background music track. (2) The soundscape shifts to include mechanical clicking sounds of a game controller and soft ambient gaming noises as the visuals switch to B-roll. (3) During the gameplay segments, sound effects of racing engines and gunfire from the shooting game are layered over the continuous narration and background music. (4) The video maintains a consistent audio mix of vocals and music, ending with the music fading out alongside a concluding remark."
1563,3ctim-20251031215006-874197682336903,3ctim,2025-10-31 21:50:06,46.44,874197682336903,2,0.8705154827738713,"(1) Fast-paced, upbeat electronic background music begins immediately and continues throughout the video. A male voice speaks in Mandarin with a clear, energetic, and professional tone. (2) At 0:03, a short clip of a female voice is heard briefly saying 'I cannot believe' before the male narrator continues. (3) Throughout the narration, high-pitched 'pop' and 'ding' sound effects (SFX) are layered over the speech to synchronize with the appearance of graphic overlays and text on screen. (4) The audio maintains a studio-quality consistency with minimal ambient noise."
1564,3ctim-20251102024008-2095104467919812,3ctim,2025-11-02 02:40:08,49.46,2095104467919810,2,0.8917687312147081,"(1) The audio starts with a rhythmic, upbeat lo-fi instrumental track with a moderate tempo. A male voice immediately begins speaking in Mandarin with an enthusiastic and friendly tone. (2) As the host speaks, the background music remains at a consistent volume. (3) Discrete sound effects (SFX), including soft pops and chime-like 'ding' sounds, are heard periodically coinciding with the appearance of text and graphics on the screen. (4) The environment sounds like a quiet studio with no discernible ambient background noise."
1565,3ctim-20251105173121-1614663203210566,3ctim,2025-11-05 17:31:21,28.15,1614663203210570,5,0.9347308682652212,"(1) A male voice speaks enthusiastically in Mandarin Chinese, accompanied by prominent ambient wind noise and distant city sounds. (2) A second male voice (off-camera) joins the conversation, asking questions and reacting with surprise. (3) The dialogue becomes a back-and-forth exchange of exclamations as they observe the camera's zoom power. (4) No background music is present; the audio consists entirely of field-recorded dialogue and environmental noise."
1566,3ctim-20251106010007-1491724672321300,3ctim,2025-11-06 01:00:07,48.44,1491724672321300,2,0.7779450193557232,"(1) Upbeat, medium-tempo electronic background music plays throughout. A male voice begins speaking in a clear, energetic Mandarin Chinese tone. (2) The music maintains a constant volume as the speaker describes an MIT study. Subtle 'pop' and 'ding' sound effects occur in sync with the appearance of text graphics. (3) The vocal delivery is continuous and informative, with the speaker's tone becoming slightly more cautionary towards the end. (4) The background music continues until the video concludes, ending with a final word from the speaker."
1567,3ctim-20251108100005-1368460571967272,3ctim,2025-11-08 10:00:05,50.53,1368460571967270,2,0.8541700697651099,"(1) Upbeat, medium-tempo electronic background music plays immediately. A male voice begins speaking in a clear, energetic, and professional tone in Mandarin. (2) The background music continues at a consistent volume, providing a rhythmic base for the narration. (3) Subtle sound effects, like digital pings and whooshes, are heard whenever new text or graphics pop up on the screen. (4) The narration remains continuous and dominant over the music until the video concludes."
1568,3ctim-20251109090006-1474871880949605,3ctim,2025-11-09 09:00:06,40.13,1474871880949600,2,0.7958991032572609,"(1) Upbeat, medium-tempo electronic background music starts immediately. A male voice begins speaking in a professional and clear tone. (2) The background music remains consistent in the background while the speaker's volume is high. Sound effects (ding) occur when important text graphics appear. (3) The speaker's tone shifts to a cautionary and advisory manner as he details the scam process and provides official contact information."
1569,3ctim-20251111063007-1278857347462438,3ctim,2025-11-11 06:30:07,71.15,1278857347462440,2,0.7593803635726133,"(1) A male narrator speaks with an enthusiastic and clear tone throughout the video, introducing the product and its features. (2) An upbeat, moderate-tempo lo-fi electronic track plays continuously as background music. (3) Subtle UI sound effects like clicks and swipes are heard when the watch interface is being manipulated. (4) The audio concludes with the narrator explaining the health tracking and AI features of the watch."
1570,3ctim-20251112045007-906292525702167,3ctim,2025-11-12 04:50:07,57.31,906292525702167,2,0.8344333088010629,"(1) Upbeat, medium-tempo electronic BGM starts immediately. (A) Male vocal starts speaking in a friendly, energetic, and professional tone. (B) BGM is bright and pop-oriented. (C) No ambient noise detected; studio quality. (D) Light SFX such as 'pops' and 'dings' occur when text appears. (2) The vocal flow is continuous and fast-paced, maintaining high energy. (3) The music fades slightly toward the end, finishing with a sharp chime sound effect."
1571,3ctim-20260108124148-1457669372549473,3ctim,2026-01-08 12:41:48,70.92,1457669372549470,2,0.762127193206032,"(1) Fast-paced, upbeat electronic background music begins immediately with a high-energy male voice speaking Mandarin. (2) Short 'pop' and 'ding' sound effects punctuate the appearance of graphic text on screen. (3) The music maintains a steady, rhythmic tempo as the vocal explains the cost-benefit of external storage versus internal iPhone storage. (4) Subtle ambient room tone is audible during pauses in speech. (5) The music volume dips slightly when technical details about read/write speeds are being listed, then swells for the final call to action."
1572,3ctim-20251114091009-2341574769706070,3ctim,2025-11-14 09:10:09,50.67,2341574769706070,2,0.7762501268430684,"(1) Upbeat, fast-tempo electronic background music starts immediately. An energetic male voice begins speaking in a friendly, persuasive tone. (2) The vocal remains constant and high-density, narrating over the music with clear articulation. (3) Occasional subtle sound effects (pings/dings) are heard when new text information or price points appear on screen. (4) The music maintains its volume and tempo until the very end, where it fades out alongside the speaker's final greeting."
1573,3ctim-20251119135251-1961954941111569,3ctim,2025-11-19 13:52:51,92.93,1961954941111570,0,0.9286977775685398,"(1) Upbeat, jazzy background music with a steady drum beat and keyboard melody begins. A male voice speaks enthusiastically, introducing the Montblanc Digital Paper. (2) Sound of paper sliding and cardboard tapping as he unboxes the item. (3) The narrator's voice remains clear and central, explaining the features of the pen and the digital paper technology. (4) Sound effects like a subtle 'swoosh' or 'click' accompany some text overlays. (5) The music continues at a consistent volume as he details the writing experience and the leather case. (6) The video ends with a closing remark from the narrator."
1574,3ctim-20251116083545-1592543738463455,3ctim,2025-11-16 08:35:45,102.31,1592543738463450,0,0.9523456468969176,"(1) Upbeat, medium-tempo background music plays continuously while a male voice provides an enthusiastic narration. (2) Faint ambient noise of an exhibition space, including distant chatter, is present behind the main vocal. (3) A specific mechanical chiming sound effect occurs when the narrator interacts with the saddle-tool music box. (4) The music remains at a steady volume throughout, serving as a background for the continuous spoken commentary."
1575,3ctim-20251115224038-1633178147704489,3ctim,2025-11-15 22:40:38,102.31,1633178147704490,0,0.9159180573380682,"(1) Upbeat, mid-tempo jazzy background music with a prominent funky bassline and crisp drum kit begins immediately. A male voice speaks in Mandarin with an enthusiastic, high-energy, and professional tone. (2) As the host moves through the exhibition, the music remains consistent, but muffled ambient sounds of a crowd and distant machinery are audible underneath the narration. (3) During the workshop segments, the BGM continues at a steady volume, with no distinct voices from the artisans heard. (4) A series of bright, melodic percussive chimes or bell sounds occur as the host plays the tool-based music box installation. (5) The music fades slightly during the host's concluding summary, remaining as a light backing track until the video ends."
1576,3ctim-20251118205006-1301616688516427,3ctim,2025-11-18 20:50:06,68.32,1301616688516430,2,0.7970681546213441,"(1) Energetic male vocals begin immediately, speaking in a friendly and persuasive tone. Fast-paced, upbeat background music with an electronic beat starts. (2) The vocals continue as the primary focus, explaining the benefits of the store. The background music remains constant in volume and tempo. (3) Occasional 'whoosh' and 'ding' sound effects are heard during text transitions and when numbers appear. (4) The audio concludes with the man's final enthusiastic call to action."
1577,3ctim-20251120142006-2000538474229627,3ctim,2025-11-20 14:20:06,44.12,2000538474229630,2,0.9095205836332536,"(1) Background music starts with a medium-paced, upbeat electronic track. A male voice begins speaking Mandarin with a professional and urgent tone. (2) Audible sound effects like 'pops' and 'clicks' occur in synchronization with the appearance of on-screen graphics and icons. (3) The vocal delivery remains consistent and fast-paced, describing specific scam tactics used on social media platforms. (4) The music and vocals continue smoothly until the end of the clip, finishing with a clear concluding statement."
1578,3ctim-20251120211226-1235954941414166,3ctim,2025-11-20 21:12:26,41.77,1235954941414170,2,0.8577297915316966,"(1) Energetic, high-tempo electronic background music starts immediately along with a male voice speaking enthusiastically in Mandarin. (2) As the visuals shift to technical demonstrations, the music remains constant while the voice describes specific features like the aperture range. (3) Sound effects such as 'whooshes' are heard during quick scene transitions. (4) The audio concludes with a final summary statement from the host over the continuing upbeat track."
1579,3ctim-20251122231010-1499915831712918,3ctim,2025-11-22 23:10:10,39.43,1499915831712920,1,1.014256887337273,"(1) A male voice starts speaking in a cheerful, energetic tone in Mandarin Chinese over a light, upbeat instrumental background music. (2) As the video progresses, the music remains consistent in the background while the male narrator explains the benefits of the drinks. (3) Occasional 'pop' or 'ding' sound effects (SFX) coincide with the appearance of text overlays on the screen. (4) The audio concludes with the narrator's final recommendation and the music fading out."
1580,3ctim-20251124100008-3871038986359432,3ctim,2025-11-24 10:00:08,98.41,3871038986359430,2,0.8767848390155659,"(1) A friendly and high-pitched male voice speaking Mandarin dominates the audio track, maintaining an enthusiastic tone throughout. (2) An upbeat, mid-tempo electronic pop track serves as background music, providing a rhythmic base for the narration. (3) Distinct mechanical sound effects are audible, including the 'click' of the metal stand opening and the 'snap' of the phone magnetically attaching to the car mount. (4) Very low-level ambient street noise is occasionally audible through the car windows."
1581,3ctim-20251128185950-1222577569988423,3ctim,2025-11-28 18:59:50,36.74,1222577569988420,2,0.777851732278542,"(1) Upbeat, fast-paced electronic background music starts. A male voice speaks excitedly in Mandarin, with a clear, energetic tone. (2) As the tutorial begins, the music volume remains consistent while the speaker's voice provides step-by-step instructions. (3) Subtle 'click' and 'ding' sound effects (SFX) punctuate menu selections and the successful file transfer. (4) Background remains quiet with minimal ambient noise, suggesting a studio recording environment. (5) The music reaches a slight crescendo at the end as the speaker concludes with an enthusiastic 'Gao ding!' (Done!)."
1582,3ctim-20251124160006-4217155418537040,3ctim,2025-11-24 16:00:06,79.93,4217155418537040,2,0.8887949204031697,"(1) Fast-paced, upbeat electronic music begins immediately with a loud horn sound effect. A male voice speaks in an energetic, high-pitched, and professional tone. (2) The music continues at a lower volume as loud, exaggerated snoring sound effects are heard. (3) The male voice returns to a steady, enthusiastic pace, explaining product features over the continuous upbeat BGM. (4) Digital notification pings and clicking sound effects occur as UI elements are shown on screen. (5) The man is heard speaking to the watch, and a female AI voice responds with lunch suggestions. (6) The music maintains its tempo until the end, fading out as the man finishes his call to action."
1583,3ctim-20251201110007-1850448625662510,3ctim,2025-12-01 11:00:07,52.39,1850448625662510,2,0.93308674923724,"(1) A male voice speaks in an energetic and fast-paced tone, accompanied by upbeat, high-tempo electronic background music. (2) A sharp sound effect of a Poké Ball opening and digital chimes are heard as the animation starts. (3) The narration continues consistently, detailing the features of the theme park while the background music maintains a constant, cheerful rhythm. (4) Subtle ambient sound effects like rustling leaves and Pokémon 'cries' are mixed into the animation segments. (5) The music volume lowers slightly when the speaker explains ticket price details, then swells back up for the energetic closing statement."
1584,3ctim-20251126220016-886801670775307,3ctim,2025-11-26 22:00:16,3.81,886801670775307,5,1.0211101290677866,"(1) The audio begins with the sound of a crowded environment featuring multiple overlapping voices and general chatter. (2) A clear male voice is heard speaking in Thai, maintaining a friendly and conversational tone. (3) Ambient noise of movement and muffled distant conversations continues until the clip ends."
1585,3ctim-20251128220406-1592832011984521,3ctim,2025-11-28 22:04:06,74.26,1592832011984520,5,0.9598275062337556,"(1) Upbeat, energetic pop music plays as the primary background. Sounds of rapid camera shutters and excited crowd chatter/cheering are audible. (2) A male voice introduces the main character in Mandarin Chinese with an enthusiastic tone. (3) The main character speaks, alternating between Korean and brief Mandarin Chinese phrases. His tone is polite, happy, and grateful. (4) Frequent bursts of loud cheering and screaming from a crowd occur throughout the speech and his transitions across scenes."
1586,3ctim-20251128194007-1258815225580939,3ctim,2025-11-28 19:40:07,66.13,1258815225580940,2,0.8507822007324326,"(1) Upbeat and energetic electronic background music plays. A male voice speaks in a friendly, high-pitched, and excited tone, asking the audience about their travel habits. (2) As the man unboxes the gear, the audio captures the subtle rustling of the bag and the sound of objects being placed on a surface. The speaker lists the components clearly. (3) The speaker provides a detailed technical explanation of GaN technology with a steady and professional pace. (4) Occasional 'pop' or 'ding' sound effects (SFX) are used to emphasize key feature highlights on screen. (5) The music continues at a consistent tempo as the speaker explains the benefits of high-wattage charging for multiple laptops. (6) The speaker concludes with a call to action, mentioning a website, while the music fades out."
1587,3ctim-20251219120526-921182840383536,3ctim,2025-12-19 12:05:26,33.02,921182840383536,2,0.7916278302968751,"(1) A male voice speaks energetically in Mandarin Chinese. An upbeat, fast-tempo electronic BGM starts immediately. (2) The male voice continues explaining technical settings with a steady, enthusiastic tone. The background music remains consistent in volume and tempo. (3) The vocal narration concludes with a friendly sign-off, and the audio ends cleanly without lingering sound effects."
1588,3ctim-20251201170005-1180349300840236,3ctim,2025-12-01 17:00:05,49.23,1180349300840240,2,0.8816735678824886,"(1) Upbeat, high-tempo electronic background music begins immediately with a high-energy male voice speaking in Mandarin. (2) Frequent 'ding' and 'pop' sound effects occur as text and graphics appear on the screen. (3) The speaker's voice maintains a consistent, professional yet excited tone throughout the video, ending with a final emphatic statement as the music crescendos."
1589,3ctim-20251203110005-3451774374973503,3ctim,2025-12-03 11:00:05,44.4,3451774374973500,2,0.8906669299057078,"(1) Enthusiastic male vocals in Mandarin begin immediately, accompanied by upbeat, high-tempo electronic background music. (2) Sound effects like 'whoosh' and digital dings accentuate the appearance of text and transition points. (3) Ambient outdoor sounds (faint wind and birds) are audible but suppressed behind the clear studio-quality vocal track. (4) The music maintains its energetic pace until the video ends."
1590,3ctim-20251206025006-897671173164914,3ctim,2025-12-06 02:50:06,26.85,897671173164914,2,0.9103856678811886,"(1) A high-pitched, energetic male voice begins speaking immediately in Mandarin. Upbeat, lo-fi background music with a steady beat starts simultaneously. (2) The vocal remains continuous and instructional as faint digital 'click' sound effects occur during screen interactions. (3) The background music maintains its tempo until the video ends, with the speaker's tone remaining enthusiastic throughout."
1591,3ctim-20251205025123-1500997828361750,3ctim,2025-12-05 02:51:23,103.1,1500997828361750,2,0.8358538469441518,"(1) A single male voice speaks Mandarin with a clear, enthusiastic, and professional reviewer tone, accompanied by upbeat, mid-tempo electronic background music. (2) The background music remains constant throughout, providing a steady energetic rhythm while the host details technical specifications. (3) No significant ambient noise is present, suggesting a controlled indoor recording environment or high-quality audio processing."
1592,3ctim-20251205132007-1446457060254563,3ctim,2025-12-05 13:20:07,72.12,1446457060254560,2,0.8116479636348026,"(1) Upbeat, rhythmic electronic background music starts immediately and continues throughout the video. (2) An energetic male voice speaks in Mandarin, using a persuasive and enthusiastic tone to introduce the phone's features. (3) Occasional sound effects (SFX) like 'whoosh' and 'ping' occur during text transitions and UI demonstrations. (4) A female synthetic AI voice is heard briefly during the Gemini Live demonstration, responding to the male speaker's query. (5) The audio remains clear and studio-quality, with the BGM volume dipping slightly when the narration is most prominent."
1593,3ctim-20251208041007-2159636701532809,3ctim,2025-12-08 04:10:07,54.15,2159636701532810,2,0.8317715016869082,"(1) A male voice (the creator) speaks in a clear, energetic, and professional tone in Chinese. (2) Ambient background noise from a large crowd and room reverb transitions as the audio captures a distant male voice speaking English through a PA system in a large hall. (3) A consistent, low-volume upbeat electronic background music track plays throughout the narration. (4) The creator's voice returns to a dominant volume to conclude the review."
1594,3ctim-20251209100011-1581253989586705,3ctim,2025-12-09 10:00:11,44.4,1581253989586700,2,0.8697225071595075,"(1) Upbeat, energetic electronic background music starts immediately with a male voice speaking in a fast, enthusiastic tone in Mandarin. (2) The vocal narration remains the primary audio layer, explaining details of an AI challenge while the music maintains a consistent tempo. (3) Subtle sound effects like 'whoosh' sounds accompany the appearance of text and image overlays. (4) The music and vocals end simultaneously at the conclusion."
1595,3ctim-20251209012010-1221596393508394,3ctim,2025-12-09 01:20:10,102.73,1221596393508390,2,0.8742201367669865,"(1) Fast-paced Mandarin male vocals introduce the products with an energetic tone. An upbeat, electronic background track with a steady rhythm plays continuously. (2) Sounds of plastic peeling and cardboard boxes opening are heard as the man speaks about the M5 chip and 3nm process. (3) The vocal density remains high as he compares performance stats, with the music maintaining a constant tempo. (4) Toward the end, the tone becomes more casual and humorous during the blooper reel, followed by a sudden cut to silence at the very end."
1596,3ctim-20251209212007-26202451339388144,3ctim,2025-12-09 21:20:07,36.64,26202451339388100,2,0.8767019650064278,"(1) Upbeat, high-tempo electronic background music starts immediately. A male voice speaks in Mandarin with a high-pitched, excited tone, introducing his first-generation device. (2) Sounds of tapping on cardboard are heard followed by the distinct 'zip' sound effects of plastic pull-tabs being peeled. (3) The vocal narration continues at a fast pace, explaining the features of the new model. Ambient noise is low, suggesting a studio environment. (4) The music maintains a constant rhythm as the speaker concludes by inviting viewers to watch his full-length unboxing video."
1597,3ctim-20251211175009-930349256181482,3ctim,2025-12-11 17:50:09,70.92,930349256181482,2,0.8635307592616633,"(1) Upbeat, energetic pop-style background music plays continuously throughout the video. (2) An off-screen male voice starts the conversation, followed by a male speaker (Tim) who has a bright, professional, and enthusiastic tone. (3) Sound effects include the crisp 'beep' of a touch screen interface and the clear sound of water flowing into a glass. (4) The audio maintains a high vocal ratio where Tim's fast-paced explanation of technical features is the primary focus, supported by the steady rhythm of the music."
1598,3ctim-20251214162130-1586180939345459,3ctim,2025-12-14 16:21:30,78.76,1586180939345460,1,0.9598178607850052,"(1) A high-pitched, energetic female voice begins speaking immediately over upbeat, mid-tempo background music. (2) As the products are demonstrated, the music continues at a steady pace, interspersed with occasional 'ping' or 'pop' sound effects synchronized with on-screen text appearances. (3) The female speaker's tone remains friendly and persuasive, maintaining a fast speech rate. (4) The audio concludes with a final enthusiastic call to action as the music swells slightly and fades out."
1599,3ctim-20251215092006-1815070719192061,3ctim,2025-12-15 09:20:06,62.51,1815070719192060,2,0.8480262762406823,"(1) A male voice speaks clearly in Mandarin with an upbeat and professional tone. (2) A modern, rhythmic electronic background track begins and remains constant. (3) During field test clips, the male voice continues narration, but faint sounds of wind and outdoor city ambiance (traffic) are introduced. (4) A female voice enters the audio track during the outdoor test, comparing sound quality with and without a dedicated microphone. (5) The audio transitions between high-clarity studio recording and field recording with varying levels of wind noise."
