file,audio_kmeans_lables,label,text,id
0_shufen-20250904171517-1196888019196186,4,Playful Background,"(1) A female voice speaks in Mandarin with a clear, storytelling tone at a moderate pace. (2) The speaker changes her tone slightly to mimic a dialogue, adopting a more assertive, deeper voice for the quoted line. (3) A brief cartoonish 'boing' or 'confused' sound effect plays at the end as the speech stops.",0_shufen
0_shufen-20250904152353-729899526658069,4,Playful Background,"(1) A female voice begins speaking in a high-pitched, energetic, and humorous tone in Mandarin, accompanied by a light, upbeat background music track. (2) The music maintains a consistent tempo while the speaker's voice rises in excitement during the climax of her story. (3) A subtle impact sound effect occurs when the punchline text appears, and the audio concludes with the speaker laughing and the music fading.",0_shufen
0_shufen-20250903023435-2964603773749611,4,Playful Background,"(1) A soft, medium-pitched female voice speaks in a calm, somber tone accompanied by a slow, melancholic piano melody. (2) The piano music continues at a steady, slow pace as the female voice maintains its narrative cadence. (3) A sharp, high-pitched cartoonish 'spring' sound effect plays abruptly at the very end, coinciding with the silence of the speaker.",0_shufen
0_shufen-20260122072714-1469676014517354,4,Playful Background,"(1) A romantic, upbeat pop ballad begins immediately. (2) A male singer's voice is heard performing lyrics about lifelong love and holding someone close (""So as long as I live I'll love you...""). (3) The music maintains a consistent tempo and volume throughout, with no other ambient noise or sound effects detected.",0_shufen
0_shufen-20250910071400-935239535830022,4,Playful Background,"(1) A female voice speaks in a somber, low-pitched tone with minimal background noise. (2) A bright, chime-like sound effect plays as the transition graphic appears. (3) Upbeat, medium-tempo background music starts as the female voice becomes higher-pitched, energetic, and welcoming.",0_shufen
0_shufen-20250903041712-1564497264617068,4,Playful Background,"(1) An upbeat, playful, and high-tempo electronic background music starts. A high-pitched female voice begins speaking in Mandarin with an excited and friendly tone. (2) The music remains consistent in volume as the female speaker continues her monologue, responding to fan questions. (3) Occasional cartoonish sound effects are heard coinciding with the appearance of text and graphics on screen. (4) The audio fades out with the music still playing at the same tempo as the woman finishes her sentence.",0_shufen
0_shufen-20250904165738-1944821433052326,4,Playful Background,"(1) Ambient convenience store white noise is audible. A male voice asks in Mandarin, ""Ei, ni zai gan ma?"" (Hey, what are you doing?). (2) A female voice responds in a playful, calm tone in Mandarin, ""Wo zai bang bie ren zhi zao ji hui a"" (I am creating opportunities for others). (3) A mischievous, cartoon-style laugh sound effect (SFX) plays as the audio ends.",0_shufen
0_shufen-20251023124807-26148841931367902,4,Playful Background,"(1) The audio begins with ambient indoor noise and the sound of light footsteps. (2) A gentle female voice speaks with concern, followed by a low-pitched male voice responding. (3) An upbeat, rhythmic electronic background music track fades in as the dialogue continues. (4) Sounds of walking on a hard surface and a door opening are heard, concluding with a playful female giggle.",0_shufen
0_shufen-20250912002603-1449114766806030,4,Playful Background,"(1) Upbeat, medium-tempo lo-fi background music with a bouncy electronic melody starts immediately. (2) A young female voice begins speaking in a friendly, conversational tone, narrating a story in Mandarin Chinese. The music remains at a consistent volume behind the vocals. (3) The voice ends with a light, cheerful laugh as the music continues until the clip cuts off.",0_shufen
0_shufen-20250727225336-1259903872723856,4,Playful Background,"(1) Upbeat, acoustic guitar-driven music begins immediately. A young female voice-over starts by saying she regrets something in a slightly dramatic tone. (2) As she narrates her experience of being hungry in Tamsui, the music continues at a steady, happy pace. (3) Subtle ambient sounds of the riverside (wind and water) are blended with the music. (4) When food is shown, the vocal tone becomes more excited and appreciative. (5) The music stays consistent until the end of the video as her narration concludes with a recommendation about the sunset view.",0_shufen
0_shufen-20250830204134-1142487931145066,4,Playful Background,"(1) A female voice speaks in Mandarin Chinese with a soft, expressive, and slightly playful tone. No background music is playing initially. (2) A short thinking sound effect (""Hmm?"") occurs mid-sentence. (3) The vocal track continues until the end, where a sound effect of a group of people laughing loudly plays as the video fades out.",0_shufen
0_shufen-20250906191843-1654263582228894,4,Playful Background,"(1) The audio starts with an upbeat, bouncy background music track. A female voice enters immediately, speaking in a high-pitched, energetic, and storytelling tone. (2) As the narration continues, the BGM maintains a consistent tempo. There are no significant ambient noises, indicating a clean voice-over or studio-like recording for the talking-head segments. (3) During the puppy clips, faint whining or high-pitched animal sounds can be heard underneath the narration. (4) The video ends with a distinct, canned laugh track sound effect that punctuates the creator's final joke.",0_shufen
0_shufen-20250903021645-1740247386951366,4,Playful Background,"(1) A female voice speaks in a soft, melodic tone with gentle background music playing. (2) The audio shifts to a cute, twinkling sound effect with a female voice speaking very softly and high-pitched. (3) The audio concludes with a sudden increase in volume as the woman exclaims loudly and uses an expletive in a sharp, shocked tone.",0_shufen
0_shufen-20250907041415-776152268880837,4,Playful Background,"(1) A single female voice speaks in a conversational, slightly dramatic Mandarin tone over a light, upbeat electronic background track with a steady beat. (2) A subtle melodic 'ding' sound effect plays when the heart animations appear on screen. (3) The music maintains its tempo as the speaker's tone shifts from narrative to a more exaggerated, high-pitched complaining style. (4) The audio concludes with the female speaker making a soft groaning sound of physical pain amidst the continuing background music.",0_shufen
0_shufen-20250910193009-1825911321439722,4,Playful Background,"(1) Upbeat pop music begins with a female voice singing lyrics about 'Anxiety' with a rhythmic countdown. (2) The music continues at a steady, energetic tempo as visual cuts occur. (3) Sound effects of a man and woman speaking in Mandarin enter the soundscape, followed by a clear, exaggerated gagging/retching sound effect ('Eww'). (4) The background music remains consistent throughout the clips, providing a rhythmic base for the comedic timing.",0_shufen
0_shufen-20250906143729-1591259341910534,4,Playful Background,"(1) A young female voice speaks in Mandarin Chinese with a playful and energetic tone. (2) The speech is continuous throughout the video without any background music. (3) The soundscape is clean, with very minimal ambient car interior noise and no sound effects (SFX) detected.",0_shufen
0_shufen-20250910042300-4565964073636444,4,Playful Background,"(1) A young female voice begins speaking in a clear, friendly, and storytelling tone. No background music is audible at the very start. (2) As she describes an 'unexpected' event, a whimsical sound effect (a rising chime/hmmm sound) plays. (3) Light, upbeat, and bouncy background music fades in. (4) Another 'wow' style sound effect triggers when she mentions a discount. (5) The video ends with a brief cartoonish laughing sound effect.",0_shufen
0_shufen-20250903171136-2160370448111769,4,Playful Background,"(1) A female voice speaks in Mandarin with a clear, engaging tone accompanied by upbeat, medium-tempo electronic background music. (2) Subtle sound effects like 'pops' or 'dings' coincide with text changes. (3) The vocal tone shifts to a mock-crying or exaggeratedly sad pitch towards the end, and the music transitions to a humorous, melancholic melody with a distinct 'laughing/crying' meme sound effect.",0_shufen
0_shufen-20250829032918-2798472257172872,4,Playful Background,"(1) A male voice speaks in Mandarin with a friendly tone, asking the woman if she is Taiwanese, accompanied by muffled city ambient noise. (2) The woman responds in Mandarin with a curious, slightly defensive tone. (3) The male voice explains he is sad and asks for comfort in the Taiwanese Hokkien dialect. (4) The woman speaks a short phrase in Hokkien followed by a playful slang remark as an upbeat, rhythmic electronic BGM starts abruptly to emphasize the punchline.",0_shufen
0_shufen-20250917190739-1971244733427815,4,Playful Background,"(1) A female voice begins speaking in Mandarin with a high-pitched, playful, and friendly tone; light, whimsical, and upbeat background music starts simultaneously. (2) As she asks the first question about marriage, a 'boing' sound effect and short whimsical chirps are heard. (3) The playful music continues at a steady pace as she transitions to the second question about children, ending with the same upbeat tempo.",0_shufen
0_shufen-20250929192330-1397133678519452,4,Playful Background,"(1) A female voice speaks in Mandarin with a conversational, slightly high-pitched and playful tone. Upbeat, rhythmic electronic background music begins. (2) The vocal continues the story with a questioning inflection. Brief sound effects like a subtle 'pop' or 'ding' accompany text appearing on screen. (3) The vocal delivers a short phrase with emphasis, followed immediately by a pre-recorded track of group laughter. The background music ends abruptly with the laugh track.",0_shufen
0_shufen-20251209053058-1464077632060535,4,Playful Background,"(1) A young female voice is heard speaking in a soft, playful, and slightly high-pitched tone in Mandarin. (2) There is no background music or significant ambient noise detected, creating a clean vocal-focused audio track. (3) Minimal rustling sounds are heard as the subject moves slightly.",0_shufen
0_shufen-20251011183947-3743846762424272,4,Playful Background,"(1) A female voice begins speaking in a high-pitched, slightly excited tone; an upbeat, mid-tempo acoustic-style background music starts. (2) A 'hm?' questioning sound effect plays briefly as the woman's speech pattern pauses; the music continues at a steady volume. (3) The female voice continues with a complaining yet humorous tone until the end of the clip, with quiet indoor ambient noise in the background.",0_shufen
0_shufen-20251030004957-1224032665953959,4,Playful Background,"(1) A soft, melodic keyboard track begins accompanied by a high-pitched, child-like female vocal singing 'I can see you from behind'. (2) The vocals maintain a consistent, slightly eerie yet sweet tone with a reverb effect as the music continues at a slow tempo. (3) The song concludes as the vocal phrase ends, leaving only the soft background atmosphere.",0_shufen
0_shufen-20251208180938-882322227951342,4,Playful Background,"(1) A light, melodic chime-like background track begins immediately, featuring a repetitive and curious tone. (2) Background ambient noise of a moving train, including low-frequency mechanical humming and slight rattling, is present beneath the music. (3) No human vocals, speech, or sound effects are detected throughout the clip.",0_shufen
0_shufen-20251208135743-2660784704301085,4,Playful Background,"(1) Upbeat electronic BGM starts with a high-pitched female voice saying 'Meow meow' in a rhythmic manner. (2) The same female voice asks a question in Mandarin with a cheerful, curious tone. (3) A distorted, screechy cat sound effect plays as a meme-style SFX, followed by the female voice speaking again with a slightly disappointed or humorous questioning tone.",0_shufen
0_shufen-20251216184210-1158894822989695,4,Playful Background,"(1) A female voice speaking in a friendly, enthusiastic tone in Mandarin says she loves small animals. (2) The background music is a light, mid-tempo instrumental that maintains a steady rhythm. (3) The female voice continues by listing several Taiwanese food dishes in a playful, deadpan delivery, creating a contrast with the initial statement.",0_shufen
0_shufen-20251218102358-1212158867689248,4,Playful Background,"(1) A female voice starts speaking in Mandarin Chinese with a conversational, slightly playful, and complaining tone. Behind the voice, a light, rhythmic, and upbeat electronic background track plays. (2) Occasional sound effects like a high-pitched 'ding' and cartoonish pops are heard, coinciding with the appearance of text on screen. (3) The audio ends with a loud, high-pitched, and exaggerated laugh track that fades out as the video ends.",0_shufen
0_shufen-20251219105044-890347023736561,4,Playful Background,"(1) A female voice begins speaking in Mandarin with a clear, storytelling tone. A soft, upbeat, and repetitive acoustic-style BGM starts immediately. (2) The vocal narration continues at a steady pace, with the music remaining at a consistent low volume in the background. (3) The speaker's tone becomes more emphatic towards the end, followed by the music fading out as the video stops.",0_shufen
0_shufen-20251220102723-1390814852529963,4,Playful Background,"(1) A female voice begins speaking in Mandarin with a clear, friendly, and conversational tone. A light, upbeat background music track starts at a low volume. (2) As she narrates, a subtle 'ding' sound effect is heard coinciding with the appearance of certain text overlays. (3) The video ends with a brief canned laughter sound effect following the punchline of her story.",0_shufen
0_shufen-20251230212005-921660976966312,4,Playful Background,"(1) The audio consists of a repetitive, high-pitched rhythmic chime or bell-like sound effect that loops throughout the entire duration. (2) No human vocals, speech, or distinct ambient noises are audible.",0_shufen
0_shufen-20251225174525-788341014281509,4,Playful Background,"(1) A light, whimsical music box-style melody plays at a moderate tempo. (2) In the background, muffled sounds of a crowd and ambient outdoor street noise are audible. No human speech is detected.",0_shufen
cocowine0205-20250216054206-1243305657946990,4,Playful Background,"(1) Upbeat, high-tempo anime-style background music starts immediately, featuring a electronic remix of a familiar theme song. (2) An enthusiastic male voice-over provides a continuous narration, describing the exhibition's features. (3) Occasional 'twinkling' or 'magic' sound effects are played during visual transitions. (4) Towards the end, the music shifts to a more sentimental, orchestral piano version of the main theme while the narrator speaks in a more emotional tone. (5) Faint ambient sounds of an indoor public space are occasionally audible beneath the music.",cocowine0205
cocowine0205-20250216054206-1588216349111274,4,Playful Background,"(1) Upbeat, high-pitched, and energetic background music starts immediately with rhythmic electronic beats. (2) A female voice begins speaking in an excited and fast-paced tone, narrating her discovery and reaction to the product. (3) Sound effects like a 'bonk' sound play when she is hit by the bag, followed by the sound of laughter and playful banter. (4) The music remains constant until the end, maintaining a fast and cheerful atmosphere.",cocowine0205
cocowine0205-20250216054206-1421997639621563,4,Playful Background,"(1) A high-pitched, excited female voice introduces different bag styles with upbeat, fast-paced synth-pop music. (2) Sound effects like 'pop' and 'ting' occur as items are presented. (3) The second woman's voice is heard describing her haul at the exhibition, maintaining a cheerful and energetic tone. (4) The BGM remains consistent throughout with electronic beats and cute melody loops. (5) A final sound effect accompanies the display of the total price.",cocowine0205
cocowine0205-20250226073802-925689863279507,4,Playful Background,"(1) High-energy, whimsical music plays with a fast tempo. A young female voice speaks excitedly in Mandarin, explaining that the machine is only at Tokyo Disney. (2) Sound effects like 'ka-ching' and 'boing' are synchronized with coins being inserted and capsules dropping. The narrator's tone becomes more frantic as she continues to roll for a specific color. (3) The music remains constant while the narrator's voice transitions from anticipation to humorous despair as she counts the repeated colors. (4) The audio concludes with a more satisfied tone as she displays the variety of bags collected, with the background music fading out.",cocowine0205
cocowine0205-20250216054206-958324206872954,4,Playful Background,"(1) High-energy traditional Chinese festive percussion music (drums and cymbals) plays immediately, mimicking a lion dance performance. No vocals are present. (2) The music volume lowers as two female voices enter, speaking in a high-pitched, excited, and friendly tone in Mandarin. They are describing the product's price and feel. (3) The rhythmic percussion music continues in the background throughout the rest of the video, interspersed with cartoonish 'pop' and 'ting' sound effects that coincide with on-screen text appearances. (4) Ambient warehouse noise is minimal and suppressed by the studio-quality vocal recording and BGM.",cocowine0205
cocowine0205-20250216054206-1627717941749202,4,Playful Background,"(1) High-pitched and energetic female voice begins speaking over an upbeat, medium-tempo acoustic pop background track. She mentions the 'boss lady' and 'hot spring water'. (2) Sounds of metal scissors clipping stems are audible. The woman and a companion laugh and joke about the shape of a strawberry. (3) Ambient farm noise is minimal, dominated by the narration and background music. (4) An older female voice (the boss lady) joins, explaining the organic materials being used, such as camphor oil and bacterial cultures. Her tone is informative. (5) Sound of a digital scale beeping and the rustling of cardboard and paper packaging. (6) Loud, joyful shouting and laughter as the women play outside; the sound of the large ball hitting the ground and the dog yapping occasionally.",cocowine0205
cocowine0205-20250216054206-3801744510132824,4,Playful Background,"(1) Light, upbeat, and bouncy acoustic background music starts immediately. A female voice is heard laughing and speaking in a playful, high-pitched tone. (2) A male voice responds off-camera with a friendly and conversational tone. The two engage in a dialogue with overlapping laughter. (3) The acoustic BGM continues at a steady tempo throughout the conversation. (4) Minimal ambient warehouse noise is present but heavily suppressed by the dialogue and music. (5) The music stays consistent until the end of the video.",cocowine0205
cocowine0205-20250216054206-1907503616535688,4,Playful Background,"(1) Upbeat, high-tempo electronic pop music starts with high-pitched, excited female voices speaking in a store environment. (2) Music continues as clear foley sounds of plastic packaging crinkling and soft gummies hitting a ceramic plate are heard. (3) A calm, descriptive male voice-over enters, narrating the different shapes and colors of the candy over the background music. (4) The female voices return to describe the specific fruit flavors (peach, lemon, apple) and the chewy texture of the gummies while eating.",cocowine0205
cocowine0205-20250216054206-849725604739131,4,Playful Background,"(1) An upbeat, mid-tempo electronic background track begins immediately. A female voice asks a question, followed by a deeper male voice-over that narrates product details in a professional, energetic tone. (2) Ambient supermarket sounds are muffled in the background. (3) The audio shifts to the two women speaking excitedly about the snack's texture and flavor, punctuated by cartoonish sound effects (SFX) that coincide with on-screen graphic appearances. The music continues consistently throughout.",cocowine0205
cocowine0205-20250722214601-1260943239573546,4,Playful Background,"(1) Upbeat, energetic pop-style background music plays throughout. A female voice speaks enthusiastically, introducing her 'repurchase king' item at Costco. (2) Subtle sounds of the freezer door opening and the rustling of plastic bags are audible over the speech. (3) The narrator continues with a friendly, fast-paced tone, explaining how many times she has bought the product. (4) In the second half, the sound of the air fryer's operation and a faint 'click' or 'ding' signifies cooking. (5) Two female voices are heard talking simultaneously, making appreciative sounds like 'Mmm' and 'Oh my god' as they taste the food.",cocowine0205
cocowine0205-20250224163507-931084905961927,4,Playful Background,"(1) Upbeat, whimsical electronic music plays. A female voice speaks excitedly while a male voice off-camera responds in a playful tone. (2) Sound of coins clinking on a hard floor is heard, accompanied by laughter from both speakers. (3) The woman chants the name 'Chiikawa' in a high-pitched, pleading tone. The sound of the gachapon's mechanical dial clicking is prominent. (4) A plastic ball is heard rolling down the internal chute. The speakers cheer with anticipation. (5) A repetitive, silly 'pa-pa-pa' musical jingle replaces the previous BGM as the woman explains her haul.",cocowine0205
cocowine0205-20250416190336-879647344901157,4,Playful Background,"(1) Upbeat, high-tempo pop-style background music begins. A woman's voice is heard speaking in an excited, high-pitched tone in Mandarin. (2) Sound effects of a gashapon machine's mechanical dial clicking and the plastic ball rolling down are audible over the music. (3) The woman laughs and her tone becomes slightly exaggerated and humorous as she discovers the contents of the ball. (4) The music continues at a steady pace until the end of the clip, occasionally accompanied by cartoon-style sound effects.",cocowine0205
cocowine0205-20250303135507-1619142862351422,4,Playful Background,"(1) Upbeat, medium-tempo electronic background music starts. A female voice in Mandarin explains a discount at Costco for Arm & Hammer detergent. (2) The music continues as the speaker describes technical features like the 'HE' logo and low-suds formula. (3) The audio transition is smooth as the speaker's tone becomes more critical, listing reasons why she personally didn't like the product, including scent and harshness. (4) The audio concludes with a recommendation for a related powder product.",cocowine0205
cocowine0205-20250304011507-1239189528328912,4,Playful Background,"(1) Upbeat, medium-tempo electronic background music plays as a high-pitched, excited female voice announces a deal at Costco. (2) A deep-toned male voice joins off-camera in a conversational manner to discuss the ingredients (sesame) and benefits for sleep; ambient store chatter is minimal. (3) The background music transitions to a softer, calmer style as the female host describes the taste and warmth of the milk at home. (4) The audio concludes with the female voice sounding softer and sleepier, layered over light car engine hums and ambient night sounds.",cocowine0205
cocowine0205-20250304144504-1284813203548458,4,Playful Background,"(1) Upbeat and energetic background music with a strong electronic beat begins immediately. A woman's voice is heard speaking in an excited, high-pitched tone, introducing the product. (2) The music continues at a steady volume while a male voice (narrator) provides details about the price and packaging contents. (3) Sound effects like a 'pop' and 'ding' are heard synchronized with text appearing on screen. (4) The audio transitions to ambient sounds of a kitchen/dining area, including the sound of slurping noodles and soft vocal exclamations of approval ('Mmm!'). (5) The video ends with a cheerful closing statement from the speakers over the fading music.",cocowine0205
cocowine0205-20250309085507-1430224778644875,4,Playful Background,"(1) Upbeat, cheerful acoustic background music with a steady rhythm begins. (2) A female voice speaks in an energetic and high-pitched tone, introducing the product and its features. (3) A male voice (off-screen) occasionally chimes in with supportive comments and reactions. (4) Ambient noise of a large retail warehouse (faint chatter, cart movements) is present in the background. (5) The music and dialogue continue throughout without significant shifts in the soundscape.",cocowine0205
cocowine0205-20250327192848-1581553449770467,4,Playful Background,"(1) Upbeat, energetic background music starts immediately. A female voice speaks excitedly in Mandarin, expressing how cute the plushies are. (2) A male voice (off-screen) responds playfully, teasing her about her bias towards the Kuromi character over Hello Kitty. (3) Both characters laugh as they spot the Luigi doll; the ambient sound is low, suggesting a relatively quiet store environment. (4) The female voice describes the feel of the doll as 'very comfortable'. (5) The male voice mentions the price and suggests waiting for a discount, as the music reaches a concluding phrase.",cocowine0205
cocowine0205-20250311161505-851544001273017,4,Playful Background,"(1) Upbeat, medium-tempo acoustic guitar and keyboard music begins. A young female voice speaks excitedly in Mandarin Chinese. (2) A sharp 'ding' sound effect plays as the price text appears. (3) The music continues at a steady volume as the female narrator describes the features of the trampoline. (4) Faint ambient sounds of a warehouse environment, including distant chatter and cart movements, are mixed with the music. (5) The female voice shifts to a more whining, playful tone as she expresses a desire to go inside the trampoline.",cocowine0205
cocowine0205-20250324222504-848329347787078,4,Playful Background,"(1) Upbeat and bouncy electronic background music plays continuously. A young woman's voice is heard speaking in a lively and inquisitive tone. (2) A male voice (off-screen) responds with excitement, praising her skills. (3) Ambient warehouse noise including distant chatter and the sound of shopping carts is present. (4) Cartoonish sound effects (SFX) such as 'ding' or 'pop' sounds occur when text overlays appear on screen.",cocowine0205
cocowine0205-20250803144311-1291548276165495,4,Playful Background,"(1) Upbeat, energetic background music starts immediately; a female voice speaks with a high-pitched, enthusiastic tone. (2) The sound of liquid pouring is audible as the female continues her narration. (3) Sharp clicking sounds of a grinder being used, followed by the distinct sizzling of oil and garlic in a hot pan. (4) The female voice maintains a steady pace, explaining the cooking steps over the rhythmic BGM and persistent sizzling. (5) The music continues at a consistent volume as the cooking sounds of clinking tweezers and shaking the pan fade towards the end.",cocowine0205
cocowine0205-20250407152505-808070598279335,4,Playful Background,"(1) Upbeat, medium-tempo lo-fi background music plays throughout. (2) Two female voices speak in Mandarin, introducing the Costco item and its price. (3) As each ingredient is shown visually, the voices identify them and describe their texture or size. (4) Ambient sounds of a busy indoor environment, such as distant chatter and mechanical humming, are audible. (5) Short sound effects like 'dings' and 'pops' occur when text overlays appear. (6) The voices express appreciation for the taste, particularly the soup and the large fish ball.",cocowine0205
cocowine0205-20250413014505-806779211758090,4,Playful Background,"(1) Upbeat, rhythmic pop background music starts and continues throughout. (2) A female voice speaks enthusiastically in Mandarin, commenting on the funny faces of the toys. (3) An off-screen male voice joins in, discussing the price and sharing an anecdote about buying similar toys for a pet named 'A-mu'. (4) Frequent high-pitched squeaking sound effects (SFX) are heard whenever the toys are squeezed on screen. (5) The voices maintain a humorous and friendly tone until the end.",cocowine0205
cocowine0205-20250418100505-1595194578201597,4,Playful Background,"(1) Upbeat, cheerful, and fast-paced background music begins immediately. A high-pitched, energetic female voice narrates her discovery at Costco. (2) The music remains constant as she discusses the price and shows the product to a friend; ambient store noise is minimal. (3) The audio quality transitions to a clearer indoor environment where two female voices discuss the ingredients and the cooking process with an excited tone. (4) Occasional 'ding' sound effects are used to highlight specific features or text appearing on screen. (5) The video ends with both women speaking in unison and laughing over the upbeat music.",cocowine0205
cocowine0205-20250807024052-946293531388737,4,Playful Background,"(1) A high-pitched, energetic female voice begins speaking in Mandarin over upbeat, poppy background music. (2) The sound of a busy supermarket environment with distant chatter and ambient noise is audible under the narration. (3) The music continues at a steady volume, maintaining an enthusiastic tone throughout the video.",cocowine0205
cocowine0205-20250709231038-1446263460216227,4,Playful Background,"(1) High-pitched, energetic female vocals start immediately over a fast-paced, upbeat, and playful pop BGM. She speaks enthusiastically about finding a good deal at Costco. (2) The audio remains consistent as she describes the different animal shapes and the 'cooling' feel of the fabric. Soft ambient warehouse noise is present but suppressed by the vocals and music. (3) She explains the dual-use function (cushion or pillow) with a friendly and persuasive tone. A subtle 'ding' or pop sound effect might accompany text transitions. The segment ends with a final verbal recommendation.",cocowine0205
cocowine0205-20250503105506-1567121194363529,4,Playful Background,"(1) Upbeat, high-tempo background music plays immediately. A female voice speaks in a high-pitched, energetic tone, expressing shock at how few pastries are left on the shelf. (2) Sounds of a busy store environment, like distant cart rolling and muffled chatter, are audible beneath the music. (3) The music continues as the location changes; two female voices engage in a lively conversation, discussing the price point and the texture of the bread. (4) Occasional 'ding' and 'sparkle' sound effects are used to highlight key points in the dialogue or visual cues. (5) The volume of the vocals remains high and clear relative to the background music until the end.",cocowine0205
cocowine0205-20250719154316-2160925418092953,4,Playful Background,"(1) Upbeat, medium-tempo electronic background music plays. A young woman's voice begins speaking in Mandarin with an excited and friendly tone. (2) The music continues at a steady volume as the speaking continues. Background warehouse noise like distant echoes and muffled movement is audible. (3) The voice reaches a higher pitch when emphasizing the price discount. The music loops smoothly as the video ends.",cocowine0205
cocowine0205-20250513144506-1420328646230141,4,Playful Background,"(1) Upbeat, rhythmic background music starts immediately with a playful and energetic tempo. A young female voice is heard speaking enthusiastically. (2) A male voice responds off-camera, engaging in a dialogue with the female. The BGM remains consistent in the background. (3) The conversation continues with both voices sounding excited and humorous. Occasional rustling sounds of fabric and the warehouse's ambient low hum are audible beneath the voices and music. (4) The audio concludes with a final humorous exchange between the two speakers as the music fades.",cocowine0205
cocowine0205-20250519002506-1439216361330474,4,Playful Background,"(1) Upbeat, high-tempo synthesized background music starts. A female voice excitedly announces that summer has arrived and kids need these items. (2) The female speaker mentions the price of 699 yuan and identifies the animals as a rabbit and a seal; a male voice off-screen briefly corrects her by saying 'Otter, sea otter'. (3) The female speaker explains that for an extra 100 yuan (799 total), adults can get the long bolster version. Cartoonish 'pop' and 'bling' sound effects punctuate the transitions. Ambient warehouse hum is audible but faint.",cocowine0205
cocowine0205-20250707172546-3054643551591775,4,Playful Background,"(1) Upbeat, high-tempo electronic background music starts immediately along with a woman's energetic voice speaking in Mandarin. (2) As she describes features, cartoon-style sound effects like 'dings' and 'boings' are interspersed with her speech. (3) The background music remains consistent in volume and rhythm throughout the middle section while her voice maintains a high-pitched, excited tone. (4) Towards the end, the sound of the shopping cart moving and faint ambient store noise can be heard as the music fades slightly.",cocowine0205
cocowine0205-20250624080458-914814084633183,4,Playful Background,"(1) Upbeat, high-tempo electronic background music starts immediately with a playful rhythm. (2) Two female voices are heard speaking excitedly in high-pitched, enthusiastic tones, often talking over each other. (3) Frequent sound effects such as 'sparkle' chimes, 'pop' noises, and 'ding' sounds are integrated with the music to emphasize specific actions. (4) Loud, sharp gasps and celebratory exclamations occur when the toy is revealed. (5) The background music remains consistent in volume and energy until the final frame.",cocowine0205
cocowine0205-20250613203505-26151453577820757,4,Playful Background,"(1) Upbeat, high-tempo pop music starts playing as a female voice enthusiastically introduces the famous 60-year-old Tai Yang Pan traditional ice shop in Tainan. (2) The female voice provides a detailed commentary on the 'Strawberry Milk Frost' and 'Red Bean Milk Frost,' using an excited and cheerful tone. (3) Sound effects like 'pop' and 'ting' are used to accentuate text overlays. (4) The audio shifts to a field recording of a conversation between the main female speaker, her sister (on-screen), and a male friend named Bill (off-screen/partially on-screen) about the sweetness of the ice and the experience of eating it in the cold wind. (5) Low ambient street noise and wind are audible in the background.",cocowine0205
cocowine0205-20250804015918-1455352252714125,4,Playful Background,"(1) Upbeat and energetic BGM starts immediately with a high-pitched female voice speaking rapidly in Mandarin, sounding excited. Ambient warehouse noise is faint in the background. (2) Frequent cartoon-style sound effects (pops and dings) coincide with text appearing on screen. (3) The audio transitions to a dual-vocal conversation in the indoor setting; both females have high-pitched, enthusiastic tones. The background music remains consistent in tempo and volume, providing a cheerful atmosphere.",cocowine0205
cocowine0205-20250709170006-1414829916391284,4,Playful Background,"(1) High-energy, upbeat electronic background music plays throughout. (2) High-pitched female vocals speak enthusiastically with frequent exclamations of 'Cute!' and 'Look at this!'. (3) Sounds of plastic rustling and a lottery box being shaken are audible during the exhibition scene. (4) Squeaky toy sound effects occur when the woman demonstrates the bento toy. (5) Narrative flow transitions from live fairground chatter to a clearer, studio-quality voiceover describing product features.",cocowine0205
cocowine0205-20250723095431-707134112391831,4,Playful Background,"(1) Upbeat, fast-paced electronic background music starts immediately. A high-pitched, excited female voice speaks in Mandarin, exclaiming about finding the last box. (2) The music continues as the primary speaker describes the price and quantity, accompanied by 'ping' and 'shimmer' sound effects (SFX) when key points are made. (3) In the studio section, two female voices are heard in a conversational tone. There is a distinct 'crunch' SFX when they discuss the texture. (4) The audio ends with a humorous interaction between the two women about serving the pastry with soup, maintaining a high-energy and friendly vocal tone.",cocowine0205
cocowine0205-20250918054334-1610829640259752,4,Playful Background,"(1) Cheerful and upbeat electronic background music begins. An energetic female voice introduces the Costco shrimp. (2) Sounds of water running and the rhythmic clinking of a bowl as shrimp are seasoned. (3) A loud sizzling sound occurs as the shrimp are placed in the hot pan. (4) A deep, comedic male voice-over interjects, shouting playfully 'You idiot!' as the rum is added, followed by more sizzling. (5) Sounds of shrimp shells being peeled (crunching) and slurping noises while eating, ending with loud verbal affirmations like 'Mmm!' and 'So good!' in Mandarin.",cocowine0205
cocowine0205-20250806175730-668026723061927,4,Playful Background,"(1) Upbeat, high-tempo pop/electronic background music starts immediately and continues throughout. (2) A female voice (main character) speaks in an excited and friendly tone, introducing the freezer as a 'bedroom freezer'. (3) A male voice from behind the camera (off-screen) interacts with her, asking questions and making humorous remarks. (4) Cartoon-style sound effects (like a 'bling' or 'sparkle' sound) play occasionally when decorative text overlays appear.",cocowine0205
