,file,id,date_time,dur,media_id,visual_kmeans_lables,visual_kmeans_center_dis,visual_text
1317,cocowine0205-20251223084320-1074928248178019,cocowine0205,2025-12-23 08:43:20,50.48,1074928248178019.0,1,0.682992119004261,"(1) A young woman with shoulder-length dark hair, wearing a blue knit bucket hat and a blue fuzzy dress over a white turtleneck, stands in a brightly lit warehouse store (Costco). She holds a large, rectangular advent calendar box featuring an illustration of a festive pink house. She looks directly at the camera with an wide-eyed, enthusiastic expression, pointing at the box. (2) A sharp cut shows a close-up of a white and yellow price tag placard listing 'CATH KIDSTON 24DAYS ADVENT CALENDAR' for '$ 799' with Chinese descriptions. The woman's hand is visible pointing at the price. (3) The woman turns the large box around, revealing the back which is filled with small product graphics and dense ingredient text in English and Chinese. She uses her fingers to trace over the various small hand creams and bottles depicted on the back. (4) The woman holds the box up again, gesturing with her hands while speaking excitedly. Large colorful text overlays appear periodically, emphasizing her points about giving the items as gifts. She maintains high eye contact with the lens. (5) In the final segment, she points at the 'Cath Kidston' logo on the box several times. The background consists of tall industrial shelving and stacks of identical pink gift boxes, creating a sense of high-volume retail environment. She concludes with a bright smile and an open-hand gesture."
1318,cocowine0205-20251220230507-1862468941064485,cocowine0205,2025-12-20 23:05:07,75.84,1862468941064484.8,1,0.7038723920611981,"(1) The scene opens in a brightly lit warehouse store setting, featuring a large red and blue logo of Costco Wholesale at the top of the frame. A woman with long dark hair, wearing a white long-sleeved shirt and a dark vest, stands prominently in front of several stacked boxes containing Snoopy-themed rugs. She holds up a colorful rug featuring Snoopy and Woodstock on a red roof, smiling cheerfully at the camera with a friendly expression. (2) The camera transitions to a medium close-up focusing on the physical texture and details of the rug. A hand reaches into the frame to stroke the thick, coarse pile of the rug, specifically moving across the white Snoopy figure and the blue sky background. The lighting is bright and even, highlighting the vibrant primary colors of the material. In the background, blurred retail shelves and warehouse ceilings are visible, establishing a commercial environment. (3) The woman presents several different design variations of the rugs, flipping them over to show the grey non-slip backing material. She holds a yellow rug with Snoopy hugging Woodstock amidst flowers, followed by a dark blue rug featuring a collage of Peanuts characters' faces. Her hand gestures emphasize the size and thickness of the mats, while her facial expressions remain animated and engaging throughout the product demonstration. (4) The final sequence shows the woman holding a long, horizontal three-panel rug featuring different Snoopy poses against green, yellow, and purple backgrounds. She continues to speak directly to the viewer, standing between aisles of product-filled pallets. Variety-show style text overlays and emojis appear dynamically on the screen to highlight price and feature information, adding to the fast-paced, social-media-friendly visual style."
1319,cocowine0205-20251222151507-876200725392034,cocowine0205,2025-12-22 15:15:07,60.05,876200725392034.0,1,0.6013070593594485,"(1) The video starts in a bright, high-ceilinged warehouse environment. A woman with long dark hair, wearing a white blouse and black pants, stands in front of stacks of product boxes. She holds a large white bag featuring Japanese text and images of fried snacks, smiling broadly and gesturing towards the camera. (2) The shot moves to a closer view of the product. The woman points at the 10 packs label on the bag, her hands moving dynamically to highlight the package's size and contents. The background remains filled with bulk-packaged goods and warehouse signage. (3) The camera pans left to show neighboring shelves stocked with different snack items, specifically identifying bags of codfish snacks. The lighting is consistent and industrial, illuminating rows of stacked boxes. (4) The scene transitions to a domestic living room. Two women are seated at a table; the first woman is now accompanied by another woman wearing a red bucket hat and a yellow-striped shirt. They have the opened squid snack bag and a small bowl on the table between them. (5) A close-up shows the woman in the red hat taking a piece of the snack from the bowl. She looks at the light-brown, breaded strip with a skeptical expression before taking a bite. Her face registers clear disappointment as she begins to chew. (6) Both women engage in an animated discussion, holding up both the large squid snack bag and the codfish snack bag. They use hand gestures, including crossing their arms in an X shape, to visually signal a negative recommendation of the product."
1320,cocowine0205-20251223185509-911750481261839,cocowine0205,2025-12-23 18:55:09,89.31,911750481261839.0,1,0.8258924068771335,"(1) A woman with long black hair and a white cutout top speaks emphatically into the camera with an annoyed facial expression; bright orange fire graphics frame the screen. (2) Another woman wearing a white bucket hat and a blue sweater enters the frame, holding several brown cardboard boxes labeled ""RHINOSHIELD"" against her chest. (3) The two women sit at a table unboxing the cardboard packages to reveal colorful phone cases featuring various monster character designs and textures. (4) Close-up shots display a collection of phone cases with names like ""Ni Hao Ya!"" and ""Ya Bian Bian"" arranged on a table against a neutral background. (5) One woman demonstrates the ""AirX"" phone case's impact resistance by dropping her phone on the floor, while the other woman watches with a shocked expression. (6) They showcase a magsafe-compatible water bottle called ""AquaStand"" and a circular phone grip called ""Grip O,"" demonstrating how they attach to the phone. (7) The video concludes with the two women holding up all the products and a promotional code displayed on screen, while holding a small toy keychain."
1321,cocowine0205-20251223154505-1828593377846329,cocowine0205,2025-12-23 15:45:05,33.72,1828593377846328.8,1,0.610665796893625,"(1) A young woman with long dark hair, wearing a white collared shirt under a light blue vest and a black skirt, stands prominently in the center of a wide aisle of a warehouse store. She holds two vibrant blue and yellow snack boxes labeled ""I LOVE CORN"" which feature large illustrations of Minion characters. Behind her, towering industrial shelves are packed with consumer goods like Haribo gummies, illuminated by bright, even warehouse-style lighting that creates a clean, commercial atmosphere. (2) A prominent red and white ""COSTCO WHOLESALE"" logo is overlaid at the top of the frame. The woman looks directly at the camera, her facial expressions animated as she begins to speak. She slightly adjusts her grip on the two large snack boxes while a silver metallic handbag hangs from her arm. In the background, other shoppers are visible as blurred figures moving through the brightly lit, spacious store environment. Traditional Chinese subtitles in yellow and white appear at the bottom center. (3) The camera focuses more on the product. A large, stylized yellow and red text overlay reading ""小小兵 香脆玉米粒"" appears with a thick graphic outline. The woman points her finger toward the Minion character on the packaging, maintaining a cheerful and engaging expression with active mouth movements. The background details of stacked pallets and fluorescent ceiling lights remain visible but slightly out of focus, emphasizing the featured product she is holding. (4) The woman rotates one of the boxes to show the side and top panels, highlighting the ""21 SNACK PACKS"" label. More variety-style text overlays appear mentioning ""389元"". The camera work is handheld, showing slight organic movement and occasional subtle zooms to maintain focus on the subject and the products. The scene concludes with her holding both boxes up as she continues to address the audience."
1322,cocowine0205-20251228185010-1458701705963474,cocowine0205,2025-12-28 18:50:10,89.63,1458701705963474.0,1,0.7576380874885147,"(1) The video opens with a graphic-heavy intro inside a Costco warehouse. A large 'COSTCO WHOLESALE' logo and red/yellow text are overlaid on a background showing blurry aisles and shoppers. A cartoon face of Wreck-It Ralph appears on the left side of the logo. (2) The scene cuts rapidly through a series of product shots on warehouse shelves. First, stacks of 'Mayflower' brand toilet paper are shown under bright industrial lighting; the packaging is pink and white. (3) A cut reveals boxes of 'I-Mei' chocolate crunch bars, stacked neatly with price overlays. (4) The camera shifts to the refrigerated section, showing trays of 'Iberico' pork slices wrapped in plastic with white labels. (5) Another tray of frozen pork belly for hot pot is shown, featuring thinly rolled pink meat. (6) Large green bags of 'Wonderful' brand pistachios are displayed on metal shelves. (7) Multiple boxes of Kinder Bueno chocolate bars are shown in a red and white cardboard display. (8) Red boxes of Pocky chocolate sticks are stacked high. (9) Purple and gold bags of Hershey's chocolates are visible in their display box. (10) Boxes of oatmeal cookies from 'Granola House' are shown. (11) Stacks of Kirkland signature microwave popcorn boxes are presented. (12) Yellow boxes of salted egg yolk cookies are displayed. (13) Red boxes of spicy chips are shown. (14) Arnotts crispy bites in yellow packaging are seen. (15) Blue and white boxes of 'Happy Swing' chocolate rolls are stacked. (16) Green bags of Korean seaweed snacks are shown. (17) Red and green boxes of Starbucks coffee capsules are displayed. (18) Viva brand mixed nuts are shown in bulk packaging. (19) Doritos variety packs in a large cardboard box are seen. (20) Cadina potato sticks are displayed. (21) Kenji party cakes in red packaging are shown. (22) Packaged braised chicken drumsticks are visible. (23) Large boxes of Pampers diapers are stacked in the aisle. (24) Sliced ham packages are shown. (25) Brown boxes of Swiss Miss hot cocoa mix are seen. (26) Cans of Klim milk powder are displayed. (27) Green packages of Kenji matcha latte powder are shown. (28) Tree Top tomato juice packs are visible. (29) Boxes of almond milk are shown. (30) Heinz lobster bisque cans are displayed in boxes. (31) Colorful boxes of white coffee are seen. (32) UCC coffee ball bags are shown. (33) Frozen popcorn chicken bags are displayed. (34) Frozen beef roll boxes are seen. (35) Boxes of steamed eggs are shown. (36) Glass jars of UCC charcoal coffee are displayed. (37) Green Giant corn cans are stacked. (38) Thai noodle boxes are seen. (39) Nongshim seaweed cup noodles are shown. (40) Jars of chili sauce are displayed. (41) Meiji nutritional powder boxes are seen. (42) Blue bottles of Herbal Essences shampoo are shown. (43) Yogurt packs with grains are visible. (44) A large beer advent calendar box is shown. (45) The video ends on a close-up of a red wine bottle labeled 'Evodia' sitting in a shopping cart with price overlays."
1323,cocowine0205-20251225172510-923896593333722,cocowine0205,2025-12-25 17:25:10,43.52,923896593333722.0,1,0.6342975227370431,"(1) A woman with pigtails wearing a red bucket hat and a white long-sleeved top with a black vest is standing in a large warehouse aisle. She holds a large pink display box containing three Godiva chocolate tins. The aisle is lined with high industrial shelves and many similar pink boxes stacked on pallets. (2) The camera zooms in for a close-up of the pink box, revealing three distinct tin designs featuring the Labubu character from Pop Mart in different colors and illustrations. The woman's hands are visible holding the edges of the box. (3) Back to a medium shot, the woman points at the box with one hand while holding it with the other, her facial expression is very animated with wide eyes and a smiling mouth. She makes various hand gestures to emphasize her points. (4) The woman points to her head and then holds up two fingers, gesturing towards the camera as she explains something. (5) She brings the box closer to the camera again to show the Labubu characters on the tins more clearly. (6) The woman continues to talk to the camera, using both hands to point at the different tins within the box while maintaining an energetic and engaging facial expression. (7) Final close-up shot of the three tins inside the box, showcasing the detailed artwork of Labubu characters."
1324,cocowine0205-20251227022508-1247878203431344,cocowine0205,2025-12-27 02:25:08,33.35,1247878203431344.0,1,0.6811233618353212,"(1) A young woman stands in a bright, cavernous Costco warehouse aisle, surrounded by green snack boxes. She wears a white bucket hat and a cream-colored long-sleeve shirt. She holds a large bag of Sennarido pistachio snacks, featuring a prominent Kumamon bear character. (2) The camera zooms into the packaging of the pistachio bag. The bag is white and green with a large, glossy black bear face looking through a circular transparent window. Tiny individual snack packets are visible inside, each also adorned with miniature Kumamon designs. (3) The woman gestures excitedly with her hands towards the bag, pointing out the limited edition markings. Her facial expression is joyful with a wide smile and bright eyes. The background shows price tags and 'PHARMACY' signs in the distance under warehouse lights. (4) She turns the bag around to reveal the back packaging. It contains nutritional tables and a row of five small Kumamon figures walking along the bottom. She counts them with her index finger, moving it across the plastic surface of the bag. (5) The creator holds the bag up again, posing with it while smiling broadly at the camera. A large Costco Wholesale logo is overlaid at the top of the frame. She gives a thumbs-up gesture with her free hand to emphasize her recommendation."
1325,cocowine0205-20251227230506-1631802181285318,cocowine0205,2025-12-27 23:05:06,78.95,1631802181285318.0,1,0.6922781953433101,"(1) The video opens with a wide shot inside a Costco warehouse. A young woman with long black hair, dressed in a blue and white long-sleeved top and a black skirt, stands in an aisle filled with orange industrial shelving. She is gesturing towards two Thermos flasks displayed on a lower shelf. Behind her, boxes of Thermos products are neatly stacked. The lighting is bright and industrial, typical of a large warehouse store. (2) The scene transitions to a closer shot of the woman holding the two flasks. One flask is matte black with a dark brown lid, and the other is off-white with a pale green lid and an orange retractable handle. She holds them up for the camera to see clearly, her facial expressions showing excitement and interest. Her hands are actively moving as she discusses the products in a medium shot. (3) A detailed close-up of the off-white flask is shown. The woman demonstrates how the lid unscrews to become a cup and how the inner stopper works. The focus is sharp on the product, showing the texture and the golden THERMOS branding. The background is slightly blurred but still clearly shows the warehouse environment and other shoppers in the distance. (4) The woman demonstrates a unique feature of the flask: a retractable handle. She pulls the orange handle out, then pushes it back until it lies flush against the flask's body. She repeats this action to emphasize the space-saving benefit. Her movements are deliberate and well-framed, showcasing the mechanical design of the item while she looks directly at the camera. (5) The final phase shows the woman standing by the shelf again, holding both flasks near a price card. She gestures toward a price card that reads $1,139. She smiles and makes expressive hand movements, indicating a strong recommendation. The scene concludes with her holding the black flask close to the camera, emphasizing its sleek finish and contrasting color palette."
1326,cocowine0205-20260101113506-1420215759589177,cocowine0205,2026-01-01 11:35:06,40.45,1420215759589177.0,1,0.7217764667642907,"(1) The video begins with a medium shot of a woman with long dark hair, wearing a brown puffer jacket and a checkered skirt, standing in a Costco warehouse. She is holding a portable stainless steel heater and its box in front of a massive stack of pink 'Kairo' hand warmer boxes. A large 'Costco Wholesale' logo is overlaid at the top. She looks at the heater while adjusting its position for the camera. (2) The camera moves closer to the product as she points to the heater's front grill. She then turns the product slightly to show a side circular opening where a gas canister would be inserted. Her hands are active, demonstrating the size and features. The lighting is bright and industrial, typical of a warehouse store. (3) A cut shifts the focus to a stack of 'Kairo' hand warmer boxes, with a price tag of $349 visible in the background. A finger points towards the boxes, comparing the mass-market warming product to the expensive portable heater. (4) The woman is shown again in a medium shot, leaning against a shelf. She laughs and gestures with her hands as she speaks. In the background, various household electronics and kitchen appliances are visible on the shelves under the bright studio-like store lights. (5) The final phase shows her smiling and looking directly at the camera, leaning one arm on the stack of boxes. Her expression is lighthearted and dismissive, emphasizing her point about the product's practicality in the local climate."
1327,cocowine0205-20260102233509-1481828293611317,cocowine0205,2026-01-02 23:35:09,64.93,1481828293611317.0,1,0.6970208730362093,"(1) A young woman with long, straight dark hair is standing in a large warehouse store. She is wearing a light blue denim vest over a white long-sleeved shirt with puffy sleeves and a black skirt. She is holding a white and black rectangular box with a gold-colored bulb inside. Behind her are rows of shelving units and backpacks. The lighting is bright and industrial, typical of a large retail environment. (2) The camera zooms in on the product labels and price tags attached to the shelving. One tag clearly displays a price of $325. The surrounding area is filled with stacks of similar products, specifically 'Amaryllis Touch of Wax' boxes. The woman remains partially visible as she holds the product up for inspection. (3) The shot cuts back to the woman as she points to the instructions and illustrations on the product box. She uses animated hand gestures while speaking directly to the camera. The background shows blurred shoppers and large warehouse aisles, emphasizing the shopping context. (4) A close-up shot focuses on the back of the packaging, highlighting an icon that says '4 Weeks' next to a drawing of a red flower. The box texture appears matte with floral designs. The woman's hands are seen holding the box steady. (5) Multiple boxes are shown stacked on the shelf. The gold bulbs are visible through the plastic windows of the boxes. A hand from off-screen briefly interacts with the boxes. The shelving is metallic and industrial. (6) The woman is shown again, now smiling and gesturing towards the shelves of products. She puts a box back onto the shelf. The lighting remains consistent and bright. She appears to be concluding her presentation of the item."
1328,cocowine0205-20251231004506-1864600790905686,cocowine0205,2025-12-31 00:45:06,66.23,1864600790905686.0,1,0.7892139930092352,"(1) Two young Asian women sit at a table in a bright indoor restaurant. The woman on the left wears a black mesh top over a white lace garment, and the woman on the right wears a black top with a choker. They smile enthusiastically at the camera. Large text overlays appear at the top. (2) A brief shot of the restaurant interior reveals workers in yellow shirts moving between white tables and red-accented service areas. (3) The camera focuses back on the two women as they gesture toward two large metal bowls of soup and two smaller bowls of rice on the table. (4) Close-up shots alternate between the women's faces reacting with excitement and the food items. They use spoons to stir and lift ingredients from the bowls. (5) An insert shot shows a close-up of a bowl of braised pork rice topped with generous portions of meat, with a starburst graphic overlay. (6) Another insert shot shows the clear broth of the beef soup being stirred, revealing slices of apple floating within the liquid. (7) The women are shown tasting the food, with the woman on the left taking a large bite of beef and displaying a look of pure satisfaction and surprise. (8) Detailed close-up shots of individual beef slices on a spoon demonstrate the texture and thinness of the meat. (9) The video concludes with both women gesturing towards the food and smiling at the camera, summarizing their experience in the same restaurant setting."
1329,cocowine0205-20260104224805-880566034807412,cocowine0205,2026-01-04 22:48:05,89.63,880566034807412.0,1,0.8213916116560893,"(1) The video starts with a large Costco logo overlay on top of a shopping cart moving through a warehouse aisle. A salmon fillet is visible inside the cart. The setting is a brightly lit warehouse with industrial shelving and fluorescent lights hanging from the ceiling. (2) A series of rapid cuts begins, showing various products on shelves. First, purple packs of toilet paper are shown in a high-angle shot, followed by clear plastic containers of almond cookies. Yellow and blue text overlays cover the center of the frame. (3) The camera moves to the refrigerated section, showcasing trays of red marbled beef and sliced pork in close-up. The lighting is cool and bright. A hand is briefly seen reaching for an item in the background. (4) Various snacks and household items like laundry detergent and Super Mario toys are presented in individual shots. Each shot features the product prominently in the center, with the busy store environment blurred in the background. (5) The final sequence shows rows of wine bottles and gift boxes on wooden shelves. The camera pans slightly across the bottles, reflecting the overhead lights on the glass surfaces before ending on a high-angle shot of more packaged goods."
1330,cocowine0205-20260101203507-923956366853573,cocowine0205,2026-01-01 20:35:07,73.98,923956366853573.0,1,0.4460972851103008,"(1) A young woman with long dark hair, wearing a grey top and a black-and-white checkered skirt, stands in the aisle of a Costco warehouse. She holds a large pink gift box featuring Godiva and Labubu branding. The background is filled with stacks of similar pink boxes and warehouse shelving under bright industrial lighting. (2) The camera zooms in on a price tag above the products, displaying $899. (3) Back to the woman, she gestures excitedly toward the box, pointing at the three distinct decorative tins visible through the window of the packaging. (4) Scene transitions to an indoor home setting. Three metal tins (gold, dark brown, and light pink) are placed on a table alongside several individually wrapped chocolates and decorative cards. (5) Two women are now seated at the table. One is the original woman from Costco, and the other is wearing a white hat and a brown vest. They are unboxing the chocolates, holding up a pink wrapper and a star-shaped dark chocolate piece to the camera. They mimic eating and show exaggerated positive facial expressions. (6) Close-up shots of different chocolate shapes, including a shell-shaped one, held by the woman in the hat. The lighting is warm and bright, focused on the tabletop activity."
1331,cocowine0205-20260103090505-1417652339596601,cocowine0205,2026-01-03 09:05:05,45.93,1417652339596601.0,1,0.679397591791375,"(1) A young woman with long dark hair, wearing an off-the-shoulder light blue knit top over a white top, stands in a warehouse aisle. She holds a large red Starbucks Nespresso variety pack box. The background shows industrial metal shelving stacked with numerous similar red and green coffee boxes. The lighting is bright and even, typical of a large retail warehouse like Costco. (2) The woman moves the box closer to the camera to show the details, specifically pointing with her right index finger to the flavor varieties listed on the front. She has an enthusiastic expression, smiling and widening her eyes to convey excitement. The camera remains in a steady handheld selfie-style position, focused on her and the product. (3) She continues to rotate and gesture towards the box while speaking directly to the camera. Various colorful text overlays in Traditional Chinese appear at the bottom and top of the frame, highlighting price points and deal information. The warehouse setting remains constant with high shelves of inventory visible behind her."
1332,3ctim-20250218131707-939289909034385,3ctim,2025-02-18 13:17:07,54.96,939289909034385.0,4,0.4689670054566754,"(1) The video begins with a middle-aged man wearing a white hoodie, a red-and-grey checkered flat cap, and pink-tinted glasses. He is standing outdoors in a pedestrian area with urban buildings and trees in the background. He is looking down at a smartphone in his hands, then looks up at the camera with an expressive face. (2) The scene shifts slightly as the man holds up two retail boxes for foldable smartphones (Samsung Galaxy Z Fold6 and Google Pixel 9 Pro Fold). He gestures towards them while speaking. Various text overlays and a small cartoon dog character appear around him to emphasize his words. The lighting is bright natural daylight. (3) The setting changes to an indoor retail store environment. A staff member with short hair, wearing a white t-shirt, a face mask, and glasses, is standing behind a counter with a keyboard and monitor. The man is seen across from the staff member. They are interacting with several phone boxes on the counter. Large text graphics showing price discounts slide into the frame repeatedly. (4) The final phase features close-up shots of the phone packaging boxes (Motorola razr, Samsung Z Flip6) against different backgrounds, including a dark surface and an outdoor plant setting. Bold white text overlays dominate the screen to provide promotional information and a deadline."
1333,3ctim-20250218131707-1446065200228979,3ctim,2025-02-18 13:17:07,34.9,1446065200228979.0,4,0.604659405254564,"(1) The video begins with a middle-aged man in a red sweater and a plaid flat cap speaking directly to the camera against a grey-ribbed wall. He gestures frequently with his hands while clear text overlays in Traditional Chinese appear below him. (2) As the narration continues, inset clips appear: one from 'Inside Edition' showing a woman's face before and after a digital beauty filter, and another showing a young girl applying a rabbit-ear filter. The main character continues speaking in a circular inset at the bottom right. (3) The scene transitions to a screen recording of the TikTok app interface, showing various beauty filters being scrolled through. A cute dog emoji appears temporarily over the main speaker's face in the inset circle. (4) The final segment returns to the full-screen view of the man in the studio, where he summarizes the information and poses a question to his audience to encourage comments and engagement."
1334,3ctim-20250218131707-25997989476476227,3ctim,2025-02-18 13:17:07,46.25,2.5997989476476228e+16,4,0.6956173406863919,"(1) A middle-aged man wearing glasses and a blue patterned flat cap stands in front of a white BMW electric vehicle charging station outdoors. He is dressed in a blue and white striped polo shirt and gestures with his hands while speaking directly to the camera in a conversational manner. (2) The scene shifts to an indoor lounge area with bright, warm lighting. A woman with long brown hair, wearing a professional white button-up shirt and a black lanyard, sits on a modern brown sofa. She smiles at the camera, holding up two fingers and talking cheerfully. (3) A vertical screen recording of a smartphone is shown. A hand scrolls through a digital menu interface labeled 'BMW X UNITED SUPPLY'. The menu features food items such as beef rolls, handmade cakes, and waffles with images and prices in Chinese. (4) A close-up shot shows a black lacquer-style bento box being placed on a table alongside a waffle dish and drinks. The lid is removed to reveal a hearty meal consisting of white rice, braised tofu, green vegetables, bean sprouts, and a large, glazed pork chop. (5) The man in the blue cap sits at a table in the indoor cafe environment. He uses chopsticks to pick up the large pork chop, takes a significant bite, and closes his eyes, expressing a high level of sensory satisfaction through facial expressions."
1335,3ctim-20250218131707-2873351462850420,3ctim,2025-02-18 13:17:07,49.88,2873351462850420.0,4,0.5470915851961377,"(1) Tim, a male main character, stands in a brightly lit studio environment. He wears a grey and white plaid newsboy cap, gold-rimmed glasses, and a light blue long-sleeved sweater. He is highly active, using frequent hand gestures and pointing towards the camera as he speaks. The background is a clean, neutral grey with a distinctive red border and a white brand banner at the top left. (2) The scene cuts to a young woman lying in a dark bedroom at night, her face illuminated by the bright blue glow of her smartphone. She is resting on a grey pillow under a patterned duvet. (3) A cartoon graphic of a male scientist with glasses and messy hair appears in a laboratory setting, holding a paper. This is followed by an animation of two green, angry-faced bacteria cells floating on a light green background. (4) A series of illustrative clips follow: a close-up of a toilet seat covered in dark stains under a harsh blue light, a high-detail close-up of a person's skin with numerous sweat droplets, and a bright sunny bedroom with white pillows and a yellow duvet. (5) A microscopic CGI animation shows various orange and pink bacteria or virus particles floating in a dark fluid. (6) Tim returns to the studio setting, continuing his energetic speech. (7) A final scene shows a woman sleeping in a bed from an overhead angle. Her hand is resting next to a smartphone placed directly on the mattress, alongside a teddy bear with a red bow. The lighting is soft and domestic."
1336,3ctim-20250218131707-2271401573685683,3ctim,2025-02-18 13:17:07,38.74,2271401573685683.0,4,0.5587435592875288,"(1) The video begins with a medium shot of a man wearing a red sweater, glasses, and a patterned newsboy cap, speaking enthusiastically. He has multiple bracelets on his left wrist and is positioned against a neutral grey studio background. (2) The scene transitions to a high-quality 3D animation of a light blue compact car in a garage, demonstrating wireless charging technology. A small circular picture-in-picture window in the bottom right corner shows the man continuing his narration. (3) An architectural shot of a grand brick building with Romanesque arches is shown, identified as the UCLA campus, under a clear blue sky. (4) A graphic overlay appears featuring the 'LA 28' Olympic logo superimposed over a night city skyline with a silhouette of the Eiffel Tower, indicating a connection to future sporting events. (5) The visual shifts to a white sedan driving on an asphalt road with glowing green circular indicators on the pavement, symbolizing active wireless charging zones. (6) A top-down bird's-eye view shows cars navigating a highway with teal lane markings and digital UI bounding boxes highlighting specific vehicles. (7) Close-up shots show a sleek golden car body and a California license plate '001', followed by a view of an in-car touch screen displaying 'Wireless Charging' status with a battery icon. (8) Detailed animation shows energy flowing from an underground plate into the vehicle's battery pack, which fills with green light. (9) A profile shot of a silver futuristic electric car is followed by a close-up of the dashboard screen showing 'Charging Complete'. (10) The video concludes by returning to the man in the red sweater, who gestures with his hands while smiling at the camera in his studio setting."
1337,3ctim-20250218131707-1449066426911182,3ctim,2025-02-18 13:17:07,35.03,1449066426911182.0,4,0.5569676538348795,"(1) A middle-aged man with round glasses and a blue patterned flat cap speaks directly to the camera. He is wearing a grey marl t-shirt and gesturing with his hands. The background is a simple, out-of-focus indoor setting with grey vertical curtains. (2) The scene transitions to include colorful graphic overlays and cartoon text bubbles. The man remains on screen, sometimes centered and sometimes moved into a circular frame to make room for text listing legal conditions for passport renewal. (3) A series of screen recordings showing a government website interface follow. The cursor moves to highlight various buttons like 'Login' and 'Upload Photo'. These screens are interspersed with small circular insets of the main character continuing his explanation. (4) An animated sequence features three anthropomorphic animal characters—a dog, a pink bird, and a cat—sitting in a classroom environment. They interact with a floating document, representing the renewed passport. The video ends with a close-up graphic of a Republic of China passport and an ID card being handed over."
1338,3ctim-20250218131707-1432890131814645,3ctim,2025-02-18 13:17:07,48.47,1432890131814645.0,4,0.6179063358019445,"(1) A middle-aged man with short dark hair and rectangular glasses wearing a distinctive blue patterned flat cap and a white long-sleeved sweatshirt stands centered. He gestures enthusiastically with both hands against a soft-focus gray studio curtain background. White and yellow Chinese text overlays appear at the bottom center of the frame, accompanied by social media handles at the top left. (2) The scene cuts to high-resolution close-ups of a silver and carbon-fiber supercar. Detailed shots highlight the sleek aerodynamic curves, the intricate mesh of the front grille, and the sharp LED headlights. The metallic texture of the paint reflects bright studio lighting, emphasizing the luxury and engineering of the vehicle's exterior. (3) The vehicle is shown in motion on a paved road flanked by lush green trees and natural lighting. The camera pans across the side profile and shifts to internal cockpit views. A rectangular carbon-fiber steering wheel with digital buttons is visible, alongside high-performance bucket seats upholstered in dark, textured Alcantara material. (4) The camera focuses on the rear of the car, showcasing the active aerodynamic rear wing and the unique triple-bar taillight design. Information regarding the limited production number '999' appears in bold white text. The lighting shifts to a more cinematic, low-key style, highlighting the silver logo and the aggressive rear diffuser before returning to the presenter."
1339,3ctim-20250218131707-1817270235621275,3ctim,2025-02-18 13:17:07,41.35,1817270235621275.2,4,0.6516419578540495,"(1) A man with glasses, a patterned cap, and a light blue hoodie stands against a grey vertical-slat background. He gestures with his hands toward a floating yellow banana graphic with text overlays. The scene has a red and orange brand border at the top and bottom. (2) A real yellow banana is shown taped horizontally to a clean white wall using a single strip of silver industrial duct tape. The lighting is bright and flat, characteristic of a gallery setting. (3) A wide shot of a crowded auction house interior. Numerous people are seated in rows, many holding up smartphones to record. A man in a suit stands at a podium on a raised stage under bright studio lights. (4) A man with short black hair and a black shirt peels a yellow banana and takes a large bite while smiling. He is holding a black microphone in his other hand. (5) Another man in a grey shirt is shown in a different setting, also peeling and eating a banana. (6) The video cuts back to the initial man in the cap, who continues talking and gesturing with his hands to emphasize his points. Large text overlays and colorful graphic pop-ups appear around him."
1340,3ctim-20250403223247-768562132594678,3ctim,2025-04-03 22:32:47,41.22,768562132594678.0,4,0.4725158775870179,"(1) The video begins with a middle-aged male host positioned centrally, looking directly into the lens. He wears a checkered beige and brown flat cap, thin-framed glasses, and a light teal hoodie. He raises his right index finger in a gesture of emphasis against a gray textured background featuring white stylized lightning bolt patterns. Top-left corners display various social media handles and a red 'miko' brand logo. (2) A transition occurs to a screen recording of a smartphone interface displaying the ChatGPT logo and a search query for 'David Mayer'. The host appears in a small circular inset at the bottom right, continuing his explanation. The lighting is bright and uniform, suggesting a professional studio environment. (3) The imagery shifts to a series of thematic b-roll shots: a woman in a sparkling red gown stands on a red carpet facing a barrage of paparazzi camera flashes; then a close-up of a rusted barbed wire fence is shown against a sunset-hued background. (4) A historical sepia-toned photograph of a large, formal group—the Rothschild family—is displayed on screen. The host remains in the bottom-right inset, gesturing with his hands. (5) The final visual phase features a dark digital screen with a glitchy red 'ERROR' message in a pixelated font, symbolizing the restriction of information. The host returns to full screen for the conclusion, maintaining his original attire and setting."
1341,3ctim-20250218131707-25772003975825997,3ctim,2025-02-18 13:17:07,17.41,2.5772003975826e+16,4,0.591850490421273,"(1) A middle-aged man with glasses and a gray flat cap is speaking directly to the camera. He is wearing a green sweatshirt with white lettering and is gesturing with his hands. The background is a soft-focus studio setting with warm lighting. (2) The scene cuts to a close-up of a hand holding a smartphone. The screen displays the iPhone settings menu. A finger scrolls through the list and taps on the 'Photos' entry. The desk environment is visible in the background. (3) Within the Photos settings on the smartphone, the finger taps to select the 'Keep Originals' option. The lighting is bright and clear on the screen. (4) The visual transitions to the Photos app showing a high-resolution image of a Corgi dog lying on a bed with pink linens. The user taps the share icon. (5) A share options overlay appears on the screen. The user selects 'Options' and toggles the 'All Photos Data' switch to the green 'on' position. (6) The man returns to the frame, smiling and pointing towards the camera as large text overlays appear. The studio lighting remains consistent."
